WTRSHD_FID,MINES,RDS_DEN_km_km2,FORDST_PCT,WATER_LIC,STRMXDEN,WWD_count,LCA,RIPDSTPCT,IMPERVPCT,MPB_pct,LINEAR_DEV,ECAPCT,Region,WSDArea_KM2,ForestRoadsDEN_km_km2,NonForestRoadsDEN_km_km2,AgriculturePCT,UrbanPCT,Linear_Dev_noRoads
9672,1,0,0,0,0,0,0,0,0,0,0,1.278242411,Central Coast,45.92718412,0,0,0,0,0
9673,0,0.116791152,3.762197848,0,0,0,3.940773491,2.448348871,0.209185903,0,0.116791152,5.85717875,Central Coast,37.01587297,0.03936047,0.077430681,0,0,0
9674,0,0,0,0,0,0,0,0,0,0,0,0,Central Coast,61.196641,0,0,0,0,0
9675,0,0,0,0,0,0,0,0,0,0,0,0,Central Coast,17.05760755,0,0,0,0,0
9676,0,2.703794234,6.385746338,2,0.231599647,0,29.94686503,26.98614868,6.356176646,8.014822339,2.817432322,7.119284556,Fraser,36.98354153,0,2.703794234,20.96751874,1.869899035,0.113638088
9677,3,3.554662077,6.657998373,12,1.01032018,0,39.81465537,30.36728556,8.468140825,11.05531836,3.554662077,13.44786047,Fraser,96.54234551,0.119655817,3.43500626,29.68776996,0.723469255,0
9678,0,3.334290718,10.92850492,0,0.863886273,0,34.70693911,21.77671781,7.513359859,7.196379426,3.334290718,11.68092966,Fraser,20.90771496,0,3.334290718,21.17835499,0.7645339,0
9679,1,5.540721034,3.574415346,4,1.518257958,0,35.07136484,22.97549173,13.30795343,0.895438593,5.540721034,21.95595048,Fraser,58.71622384,0,5.540721034,12.67622764,14.69591196,0
9680,0,4.052021113,3.013152652,1,1.411239112,0,22.51353654,19.76851536,8.486129363,3.493230209,4.052021113,9.203977604,Fraser,29.43636741,0.001721055,4.050300057,14.42797337,0.133627273,0
9681,0,1.725664104,0.90321417,0,0.628817328,0,17.18054698,16.25678973,3.897887957,7.136841713,1.725664104,3.729583758,Fraser,25.54411258,0.15561375,1.570050354,14.26425949,0,0
9682,0,0.409239033,3.266815881,2,0.105934755,0,4.153148804,1.552931374,0.773453465,24.3189046,0.514998506,3.488032596,Fraser,32.14839063,0.003612074,0.405626959,0,0,0.105759473
9683,1,2.953439363,53.80359925,0,0.834832487,0,55.17715933,33.47912916,5.1356541,37.54468416,3.171828131,35.21826509,Fraser,71.5920985,0.039446117,2.913993246,0,0,0.218388768
9684,2,3.026542713,59.67076148,0,0.671448536,0,61.08464946,36.31271353,5.795264537,14.21590816,3.045660438,34.09218651,Fraser,74.30917604,0.001963743,3.02457897,0,0,0.019117725
9685,0,2.990045832,56.80328466,0,1.567002154,0,57.5691801,45.43850406,5.666836159,7.199116944,2.990045832,27.62246027,Fraser,23.92957693,0.003924325,2.986121507,0,0,0
9686,0,1.547928676,21.67260265,0,0.400844815,0,23.03539612,14.3992812,2.506016572,56.2515594,1.570073253,17.42257438,Fraser,37.92110328,0.027887165,1.520041511,0,0,0.022144577
9687,0,2.208980169,54.36007754,0,0.72159833,0,55.04784009,50.57684409,3.671184905,29.7930577,2.208980169,36.8360079,Fraser,40.6218623,0.094463153,2.114517017,0,0,0
9688,0,2.615829712,44.71162294,0,0.549028051,0,50.03557991,38.96800954,4.026656539,44.47297408,2.615829712,40.53059882,Fraser,31.77433573,0.127895426,2.487934287,0,0,0
9689,0,2.705271628,41.64131871,0,0.714226138,0,53.09236294,46.25364145,4.679817947,26.17733636,2.705271628,48.96739333,Fraser,47.58059789,0.011327525,2.693944103,0,0,0
9690,0,2.507006072,38.99453306,0,0.836985778,0,49.09243219,45.74662182,4.463305727,9.283590796,2.507006072,29.19772735,Fraser,72.14967672,0.010644107,2.496361964,0,0,0
9691,0,3.204901735,59.34263615,0,1.253605548,0,60.91575514,41.37281074,4.999422631,35.48056544,3.379871334,30.50962801,Fraser,21.65500445,0.05621719,3.148684546,0,0,0.174969603
9692,0,2.564616396,17.15408619,5,0.682535944,0,30.10916493,15.05147266,5.675907233,14.9393342,2.564616396,16.27884113,Fraser,86.27696426,0.022611955,2.542004441,7.711540611,3.037253838,0
9693,0,1.699414419,15.3429872,0,0.346711567,0,17.5375161,9.192768538,3.104328088,47.76008885,1.845334905,25.84106705,Fraser,71.92423065,0.119488893,1.579925526,0,0,0.145920484
9694,0,2.018508897,15.43012572,1,0.487258843,0,21.123755,8.601022023,3.82843705,32.08087249,2.10764531,19.98206648,Fraser,61.06918532,0.113941058,1.90456784,3.399551301,0.056733682,0.089136413
9695,1,3.76497236,14.06682181,0,0.68694403,0,37.83582011,23.38687095,8.202242851,8.138191655,3.76497236,10.94046229,Fraser,33.77875632,0,3.76497236,20.47324895,0.272144849,0
9696,0,2.814463264,1.884960528,2,1.688949297,0,37.94763418,32.38627696,7.387293369,13.33762733,2.814463264,5.625667441,Fraser,32.81412163,0,2.814463264,33.38058664,0.899734883,0
9697,0,2.497666209,0,2,0.508933558,0,40.20494446,34.92855707,7.224632754,21.47684556,2.497666209,4.931879595,Fraser,21.95884331,0,2.497666209,37.520419,0.415490768,0
9698,0,1.44408983,5.989320248,1,0.343077712,0,14.87257265,3.848004698,3.074644672,40.1706912,1.44408983,3.331330148,Fraser,30.88379833,0,1.44408983,7.684903122,0.062918142,0
9699,0,3.163909069,4.998540468,0,0.891369367,2,34.21186633,11.38144013,8.069287812,5.458056733,3.163909069,10.75486267,Fraser,71.8940916,0.000519637,3.163389432,21.73643351,5.601268461,0
9700,0,2.92153389,56.08700888,0,0.529669243,0,57.6026531,31.84937569,5.012461238,45.14816,2.992703307,41.39478153,Fraser,66.68083713,0.004591728,2.916942162,0,0,0.07116942
9701,0,3.039027313,67.02513458,0,0.81802084,0,67.63179521,47.06749875,4.15434765,32.09920744,3.039027313,40.77187566,Fraser,42.83254983,0.016091568,3.022935745,0,0,0
9702,1,2.451437494,48.32586903,0,0.709516762,0,52.39052481,28.76561152,3.814980471,22.82346585,2.620401562,27.69130634,Fraser,33.75674827,0.068671956,2.382765538,0,0,0.168964068
9703,0,2.304189303,57.22601789,0,0.564716406,0,70.6187453,55.64190324,3.137192244,20.10261735,2.304189303,61.20762542,Fraser,35.99935017,0.008809555,2.295379747,0,0,0
9704,0,3.088103132,71.31032752,0,0.751555058,0,73.60639166,43.91826023,4.433852221,25.31641627,3.088867718,46.3364114,Fraser,97.05978945,0.010103985,3.077999147,0,0,0.000764586
9705,0,2.225538702,40.45812749,0,0.214765801,0,46.94746985,26.12499021,3.492699294,29.20264434,2.225538702,36.79663161,Fraser,55.35940084,0.106274151,2.119264551,0,0,0
9706,1,4.164934887,0.561233802,4,1.096689082,0,48.47618012,36.70641312,11.89950855,2.096918344,4.585771375,16.80854782,Fraser,53.60161531,0.004041767,4.16089312,37.08212452,10.1955206,0.420836487
9707,0,2.263279322,26.00279708,0,0.300398061,0,31.70991473,17.73279668,4.614966077,10.65106108,2.540139107,15.43509175,Fraser,68.36584629,0.150880946,2.112398377,2.658404388,0.360032754,0.276859784
9708,0,2.063150447,43.94015005,1,0.477735247,0,45.11089167,27.70937313,3.786240281,28.16151315,2.131144162,23.89177569,Fraser,83.45344448,0.057994928,2.005155519,0,0,0.067993715
9709,0,1.54503509,33.97885288,0,0.415060216,0,36.41528238,18.47490967,2.479261103,33.99283255,1.717013936,23.94365472,Fraser,81.5409858,0.066612788,1.478422303,0,0,0.171978845
9710,1,2.214970836,52.51043423,0,0.641419032,0,57.80292886,43.55686926,3.776112774,24.92026832,2.214970836,33.15445159,Fraser,81.20044759,0.045323779,2.169647056,0,0,0
9821,0,0,0,0,0.079805029,0,0.269758748,1.806638116,0.198040557,0,0.225159268,0.269758747,Skeena,54.32644612,0,0,0,0.118196333,0.225159268
9822,0,0.038312791,1.157514474,0,0,0,2.353131839,7.96793145,0.252926608,0,0.251079784,1.342368837,Skeena,83.54364137,0.010494008,0.027818783,0,0.988769282,0.212766993
9823,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,62.68968038,0,0,0,0,0
9824,0,0.605978991,12.03548352,0,0,0,12.23077728,3.73349818,0.609709043,0,0.61533189,6.643843075,Skeena,20.13662093,0,0.605978991,0,0.006877398,0.009352899
9825,0,0.618560139,11.78091059,0,0.154773437,0,25.42641165,25.45063361,0.843515934,0,0.638135811,17.80089632,Skeena,54.00964339,0.135767159,0.482792981,0,0.028493397,0.019575672
9826,0,0.455749399,7.693643861,6,0.451700401,0,8.14970339,7.992411067,0.646682529,0,0.455749399,2.896791104,Skeena,56.18806896,0.113592443,0.342156956,0,0.117136034,0
9827,0,0,0,1,0,0,0.010388184,0.035548498,0,0,0,0.010388185,Skeena,37.65565359,0,0,0,0,0
9828,0,0,0.725415431,0,0,0,0.725415431,0.53972991,0,0,0,0.072346698,Skeena,60.90814587,0,0,0,0,0
9829,0,0.649480569,12.73442131,2,0.965281546,2,46.67093052,44.80571153,0.99742292,0,0.651331962,43.64025573,Skeena,80.55887366,0.066525016,0.582955553,0,0.08159937,0.001851393
9830,0,1.058067847,22.88447819,0,0.803635799,0,47.65106091,48.06619684,2.042556338,0,1.058067847,37.4012069,Skeena,43.36043099,0.070168887,0.98789896,0,0,0
9831,0,0.063374022,0.596430245,0,0,0,0.639850379,0.147955362,0.085261158,0,0.063374022,0.56835838,Skeena,37.53969928,0.023867058,0.039506965,0,0,0
9832,0,0.310611751,3.157089973,0,1.663689381,0,3.420726151,2.385420905,0.527476271,0,0.310611751,1.028704192,Skeena,35.07511756,0.062420863,0.248190888,0,0,0
9833,0,0.06498849,0.712735741,0,0,0,0.753048921,0.91892639,0.095838203,0,0.06498849,0.564370388,Skeena,57.22224767,0.016118513,0.048869976,0,0,0
9834,0,0,2.208019867,0,0,0,2.208019865,2.745934335,0,0,0,0.224101979,Skeena,50.82851537,0,0,0,0,0
9835,0,0,0.20903358,0,0,0,0.209033579,0.676582294,0,0,0.010492047,0.020903347,Skeena,81.98731536,0,0,0,0,0.010492047
9836,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,25.89442808,0,0,0,0,0
9837,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,93.81339793,0,0,0,0,0
9838,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,68.17151524,0,0,0,0,0
9840,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,41.3813449,0,0,0,0,0
9841,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,54.21901236,0,0,0,0,0
9842,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,33.12169792,0,0,0,0,0
9843,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,20.5903748,0,0,0,0,0
9844,0,0.02116723,0,0,0,0,11.62607679,17.17911638,0.220317128,0,0.245934523,11.62258315,Skeena,32.38520665,0,0.02116723,0,0.932592351,0.224767293
9845,0,0,2.129004811,0,0,0,2.159912509,4.023714597,0,0,0,0.491935736,Skeena,75.21318538,0,0,0,0,0
9846,0,0.01250118,0.50801341,0,0.031520832,0,0.533747658,1.19383018,0.025734248,0,0.01250118,0.154448129,Skeena,42.56600585,0,0.01250118,0,0,0
9847,0,0,0,0,0,0,0,0,0,0,0,0.0308852,Skeena,53.70070266,0,0,0,0,0
9848,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,135.6708805,0,0,0,0,0
9849,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,48.13700666,0,0,0,0,0
9850,0,0.433587052,7.016455597,0,0,0,11.68254638,9.826604548,1.132032849,0,0.558110153,5.41923293,Skeena,41.39557,0,0.433587052,0,0.969705641,0.124523101
9851,0,0.324786341,10.25348387,0,0.089836668,0,10.41375903,15.71563948,0.385065526,0,0.324786341,2.581558185,Skeena,39.36685189,0,0.324786341,0,0.035576532,0
9852,0,0.182313465,5.389992398,0,0.220369924,0,29.09986417,37.61047202,0.283581221,0,0.401162911,28.46471141,Skeena,59.43687228,0,0.182313465,0,0.296947485,0.218849446
9853,0,0.141563577,0.433753999,0,0.493489424,0,31.47811023,36.21355044,0.336292394,0,0.346768352,31.44083213,Skeena,52.40129856,0,0.141563577,0,0.523159744,0.205204775
9854,0,0.030626043,0,0,1.623615611,0,4.176496467,3.72883815,0.082708702,0,0.048182811,4.176496439,Skeena,29.37659343,0,0.030626043,0,0.169278258,0.017556768
9855,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,44.94311654,0,0,0,0,0
9856,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,26.04367175,0,0,0,0,0
9857,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,28.51266659,0,0,0,0,0
9858,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,22.529932,0,0,0,0,0
9859,0,0.002805333,1.616323312,0,0,0,3.324785503,5.524781309,0.004963192,0,0.018810654,3.212629701,Skeena,41.72133899,0,0.002805333,0,0,0.016005321
9860,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,54.35092204,0,0,0,0,0
9861,0,0,0.115282438,0,0,0,0.339408035,0.385980471,0,0,0,0.339408031,Skeena,82.53061411,0,0,0,0,0
9862,0,0.078864415,8.200359011,0,0,0,8.200358997,14.68086939,0.079002857,0,0.078864415,0.820036788,Skeena,22.92475913,0,0.078864415,0,0,0
9863,0,0.191444987,1.656431077,0,0,0,1.820076891,1.25703486,0.262201984,0,0.191444987,0.536038528,Skeena,51.05921333,0.071831986,0.119613001,0,0,0
9864,0,0.331956542,6.922718545,0,0.309589362,0,7.39224868,5.198470127,0.580025902,0,0.331956542,1.42290196,Skeena,98.8909182,0.020673161,0.311283381,0,0.029937092,0
9865,0,0.757546236,14.55693462,0,0.519552819,0,14.67977066,9.771928129,1.190186314,0,0.757546236,2.002491325,Skeena,35.86708227,0.113510798,0.644035438,0,0,0
9866,0,0,0,0,0,0,3.494316884,3.893515362,0.000314318,0,0.009907607,3.494316871,Skeena,68.6167178,0,0,0,0.00158172,0.009907607
9867,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,35.97550084,0,0,0,0,0
9868,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,52.18575345,0,0,0,0,0
9869,0,0.294304443,10.4396005,0,0.255273541,0,10.58999609,8.184483374,0.565987759,0,0.307168356,4.438469097,Skeena,38.27817851,0,0.294304443,0,0.08085347,0.012863913
9870,0,0,1.105594503,0,0,0,3.714857824,5.985138436,0,0,0,3.687496783,Skeena,36.99342033,0,0,0,0,0
9871,0,0.157324563,2.010534121,0,0.071083506,0,2.129492718,1.151484709,0.178678375,0,0.157324563,0.705269038,Skeena,83.94764952,0.010755532,0.146569031,0,0,0
9872,0,0.009739254,0,0,0,0,6.926394277,9.282083264,0.095873463,0,0.070661439,6.923444491,Skeena,33.5334542,0,0.009739254,0,0.43284807,0.060922181
9873,0,0.28008101,7.637768274,0,0.157493431,0,34.02404787,49.06537046,0.580631113,0,0.488474987,31.79527288,Skeena,60.37852462,0,0.28008101,0,0.11666946,0.208393978
9874,0,0.23153024,0,0,0.565693827,0,33.80751926,49.41085158,0.437097995,0,0.431159877,33.80751923,Skeena,45.2542774,0,0.23153024,0,0,0.199629637
9875,1,0,0,0,0,0,0,0,0,0,0,0,Skeena,39.22016678,0,0,0,0,0
9876,0,0.054533692,0,0,0,0,11.25333096,18.76355977,0.109783807,0,0.116573244,11.25089214,Skeena,42.01371329,0,0.054533692,0,0,0.062039552
9877,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,74.81788329,0,0,0,0,0
9878,0,0.02659362,0.513401074,0,0,0,0.584713583,0.817475406,0.056323404,0,0.028975727,0.119447965,Skeena,72.2063376,0,0.02659362,0,0.047713389,0.002382107
9879,0,0,0.030390485,0,0,0,0.030390486,0.04711226,0,0,0,0.00303904,Skeena,65.97018371,0,0,0,0,0
9880,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,65.93291259,0,0,0,0,0
9881,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,62.42595667,0,0,0,0,0
9882,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,24.64421906,0,0,0,0,0
9883,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,21.30852381,0,0,0,0,0
9884,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,31.9109521,0,0,0,0,0
9885,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,47.19902469,0,0,0,0,0
9886,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,83.34990298,0,0,0,0,0
9887,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,39.24738945,0,0,0,0,0
9888,0,0,0,0,0,0,1.988954078,2.161110687,0,0,0,1.988954054,Skeena,42.34726103,0,0,0,0,0
9889,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,73.00416802,0,0,0,0,0
9890,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,22.21780929,0,0,0,0,0
9891,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,75.36741441,0,0,0,0,0
9892,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,48.21999748,0,0,0,0,0
9893,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,40.75227795,0,0,0,0,0
9894,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,28.25417229,0,0,0,0,0
9895,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,95.80937767,0,0,0,0,0
9896,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,30.41006438,0,0,0,0,0
9897,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,88.91435034,0,0,0,0,0
9898,0,0,0,0,0,0,0.419405101,0.709499667,0,0,0,0.419405099,Skeena,32.15060289,0,0,0,0,0
9899,0,0.943293195,19.36370978,0,0.302489675,0,23.62552902,24.8803713,1.734189616,0.001462709,0.950789451,12.42394195,Skeena,75.63691176,0.022661123,0.920632072,0,0.001941455,0.007496256
9900,0,0.088075352,2.671119727,0,0,0,2.69078891,1.291186918,0.117517739,0,0.088075352,1.430190275,Skeena,20.36210243,0,0.088075352,0,0,0
9901,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,27.68631265,0,0,0,0,0
9902,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,49.35639314,0,0,0,0,0
9903,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,37.43306976,0,0,0,0,0
9904,0,0.06826705,0.992309564,0,0,0,1.025130819,0.866124384,0.124871379,0,0.06826705,0.24543372,Skeena,75.58593097,0,0.06826705,0,0,0
9905,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,63.53880805,0,0,0,0,0
9906,0,0,0,0,0,0,0,0,0,0,0,0,Skeena,105.5147485,0,0,0,0,0
9907,0,0.494712407,4.984761121,0,0.264967376,0,27.5528588,28.0371831,1.476874202,0.331925734,0.623868744,25.49960893,Skeena,24.22960871,0.027213161,0.467499246,0,2.502266821,0.129156337
9908,0,0.184845856,0.329227573,1,0.12904458,0,2.032061105,2.019827352,0.308393689,0,0.208787858,2.464560428,Skeena,80.00349374,0.010268213,0.174577643,0,0.015208901,0.023942002
9909,0,0.384940584,1.906678716,1,0.160091481,0,6.223291815,6.681492351,0.655269304,0,0.445755918,5.219781344,Skeena,47.70747601,0.004802646,0.380137938,0,0.091575821,0.060815334
9910,0,0.886559581,7.216398785,1,0.599735603,0,8.210066016,8.567640517,1.427720423,0,0.886559581,6.173640855,Skeena,27.05166223,0.023563563,0.862996018,0,0,0
9911,1,0.539802226,13.22956921,1,0.145129121,0,14.0277083,17.84110005,0.981046739,0.066431924,0.542189928,3.691264892,Skeena,87.87279344,0,0.539802226,0,0.141609327,0.002387702
9912,0,1.088586996,6.114046865,0,1.032281891,0,25.57415415,18.97397202,1.974746315,0,1.211326833,23.88650766,Skeena,20.31835731,0.019920548,1.068666448,0,0.047335925,0.122739837
9913,1,3.154751171,21.2290152,5,0.582009271,0,51.73733799,47.47556966,6.881434364,0.497663618,3.911499104,46.78017382,Skeena,33.46821289,0.011425842,3.143325329,0.923443542,11.5768979,0.756747934
9914,0,0.006365534,0.384637219,0,0,0,0.397588218,1.185160977,0.012951,0,0.006365534,0.314967103,Skeena,64.88492533,0,0.006365534,0,0,0
9915,0,0.001691818,0.310416757,0,0,0,3.757452451,1.72929225,0.067232598,0,0.083845616,3.47650694,Skeena,57.42688995,0,0.001691818,0,0.322952992,0.082153798
9916,0,0.543393435,6.736328566,0,0.28132924,0,23.84383684,44.8183159,1.9751114,0,1.256339326,20.7024915,Skeena,49.75323826,0.000914668,0.542478767,0,3.832365574,0.712945891
9917,0,0.388164574,1.007384958,0,0.243516919,0,34.22329313,46.04534753,1.951906791,0,0.982677153,34.18852877,Skeena,50.5198783,0,0.388164574,0,3.816337945,0.594512578
9918,1,0.211068145,4.211173551,0,0.050689591,0,39.13872459,52.35295114,0.688437877,0,0.496602095,36.83889391,Skeena,40.08738646,0.011314458,0.199753687,0,1.758993747,0.28553395
9919,1,0.481090712,3.43032243,0,0.288568095,0,8.927971533,15.38207456,1.774119113,0,0.86752667,6.63599899,Skeena,60.00649523,0,0.481090712,0,2.0489844,0.386435957
9920,0,0.111583244,18.12424312,0,0.04268492,0,43.51950926,50.52764454,0.453289517,0,0.363422103,38.53746857,Skeena,44.48839916,0.074472323,0.037110922,0,1.718753876,0.251838859
9921,0,0.266120749,6.345552734,0,0,0,41.45179265,45.0546096,0.559034558,0,0.73609298,40.91184842,Skeena,58.1803181,0,0.266120749,0,0.544529544,0.469972233
9922,2,0.632964747,8.059589507,0,0.35489435,0,42.39720601,49.24917216,1.766168132,0.036094212,0.995128074,40.73268371,Skeena,89.5716453,0.036513932,0.596450816,0,1.750616678,0.362163325
9923,0,0.508634308,5.51511008,0,0.325982668,0,34.29271149,38.84004682,1.054228846,0,0.925272616,34.30246904,Skeena,76.36673448,0.006006846,0.502627463,0,0.972484123,0.416638311
9924,0,0.942875696,18.97071851,1,0.471597817,0,26.75873256,25.24567996,2.510845432,0.177135873,1.149464605,14.29402907,Skeena,61.00464014,0.011899698,0.930975998,0,1.932743121,0.206588909
9925,0,1.330735922,10.22756505,0,0.444408802,0,38.8119131,30.36759235,2.275599878,0,1.549652088,37.72516065,Skeena,38.6328898,0.051002687,1.279733235,0,1.050322818,0.218916154
9927,0,0,0,0,0,0,0,0,0,,0,0,Central Coast,0.000494767,0,0,0,0,0
9995,0,1.819887401,41.51577137,0,0.274292728,0,42.31857477,29.91500675,2.472501714,2.664085924,1.819887401,17.20088821,Fraser,53.64636588,0.14159847,1.678288931,0,0,0
9996,0,2.028984408,44.68787774,0,0.452487224,0,45.74825349,25.9368421,3.001523839,4.140729739,2.028984408,22.16659684,Fraser,28.53534052,0.02706227,2.001922139,0,0,0
9997,0,1.306714073,20.27087555,1,0.22700848,0,21.18465021,10.67409797,1.906497953,7.345252538,1.320254292,18.99063089,Fraser,93.57261442,0.119191539,1.187522534,0,0,0.01354022
9998,0,0.962377578,16.63917275,0,0.217655011,0,17.16840017,5.580954194,1.337491767,6.903287577,0.962377578,12.07616628,Fraser,23.04253596,0.046663047,0.91571453,0,0,0
9999,0,1.504552566,14.72507457,0,0.297267296,0,16.12507515,2.713236798,2.095942419,14.54720684,1.504552566,23.60115721,Fraser,33.0600735,0.33301275,1.171539816,0,0,0
10000,0,1.176034329,9.381570981,0,0.238816484,0,17.71643718,11.69843858,1.490334825,24.71400672,1.176034329,25.59957807,Fraser,93.18495716,0.389995564,0.786038764,0,0,0
10001,0,1.809785221,13.90180335,0,0.232561619,0,15.28200049,7.664477186,2.061829337,4.396743607,1.809785221,29.81304815,Fraser,21.83007373,0.741140766,1.068644455,0,0,0
10002,0,1.76709474,16.31045831,0,0.595510357,0,17.43222258,19.75784243,2.232896605,1.417337775,1.76709474,28.70279837,Fraser,21.5419891,0.503590061,1.263504679,0,0,0
10003,0,1.358091218,12.44663535,0,0.341602779,0,38.69685091,28.00842999,1.701029983,23.67825719,1.358091218,49.16965206,Fraser,55.72030123,0.30842929,1.049661928,0,0,0
10004,0,1.141056258,21.2447454,0,0.440703171,0,21.69092379,18.86016511,1.68749139,4.159001478,1.141056258,11.92348452,Fraser,42.60522748,0.109956954,1.031099304,0,0,0
10005,0,1.372523644,20.39356242,0,0.327953167,0,22.39933306,11.88058056,2.231818727,8.139578967,1.372523644,21.99647207,Fraser,88.02002505,0.191468331,1.181055314,0,0,0
10006,0,2.220499941,22.90109369,0,0.456854928,0,36.41641281,27.20598303,3.149829558,5.269658943,2.220499941,39.90502425,Fraser,68.12918132,0.356404779,1.864095162,0,0,0
10007,0,1.751521437,20.61485785,0,0.472080457,0,21.61844698,15.66700774,2.756254957,4.873764786,1.751521437,22.19624793,Fraser,29.73555815,0.127423603,1.624097834,0,0,0
10008,0,1.579453331,8.117313714,0,0.380911468,0,21.25566737,17.22177646,1.928851302,8.362217134,1.579453331,36.92284313,Fraser,36.06446846,0.39071864,1.188734691,0,0,0
10009,0,1.159726202,14.22982461,0,0.300772688,0,39.07406919,37.58374289,1.536277185,8.074294705,1.159726202,42.46521813,Fraser,89.94518994,0.371656186,0.788070015,0,0,0
10010,0,1.467023238,21.97955845,0,0.634116036,0,25.41570988,20.10345045,2.490149304,2.428201187,1.467023238,19.77632356,Fraser,23.24948548,0.025213267,1.441809971,0,0,0
10011,0,1.434365895,11.31819042,0,0.42639975,0,13.26088836,6.066545748,2.628114295,6.313382932,1.434365895,26.61455629,Fraser,41.04988331,0.077391344,1.356974551,0,0,0
10012,0,0.340258538,1.933107636,0,0.026178109,0,2.303475279,1.2994825,0.484182961,5.074620528,0.340258538,4.970136149,Fraser,28.62679937,0.112261769,0.227996769,0,0,0
10013,0,2.14762128,16.09275079,0,0.454349187,0,18.52295889,13.19022698,3.392804006,12.85111878,2.14762128,36.38556633,Fraser,25.57356419,0.090624225,2.056997055,0,0,0
10014,0,2.178483681,36.03641486,0,0.469419021,0,37.47828195,11.48190847,2.987201429,23.06538558,2.178483681,39.94034456,Fraser,28.21164483,0.024941397,2.153542284,0,0,0
10015,0,2.128495,34.21644172,0,0.492814616,0,36.00568495,20.58528053,3.388308513,20.58412704,2.128495,20.11126856,Fraser,49.09496894,0.106236494,2.022258505,0,0,0
10016,0,1.465429136,13.25548166,0,0.556047881,0,14.42010797,8.290554837,2.416121064,5.795154419,1.465429136,20.5211073,Fraser,48.65602735,0.202128842,1.263300294,0,0,0
10017,0,1.572734188,20.15724984,0,0.349566231,0,24.19751703,15.47419886,2.66147113,1.715293842,1.601818634,18.00513344,Fraser,86.44975201,0.021153517,1.551580671,0,0,0.029084446
10018,0,1.398980249,12.93077683,1,0.405947179,0,31.67817195,29.18374076,2.045393439,8.118966604,1.398980249,29.40793454,Fraser,38.52349017,0.154919519,1.24406073,0,0,0
10019,0,1.879877637,21.83221942,0,0.318410213,0,23.4125139,10.60280487,3.028222757,12.34281254,1.879877637,26.28441064,Fraser,38.13041943,0.043104878,1.836772759,0,0,0
10020,0,1.991527033,17.69154223,0,0.369669451,0,19.66433388,6.889390065,2.991885966,11.71998375,1.991527033,32.07735471,Fraser,65.38898686,0.221588648,1.769938385,0,0,0
10021,0,1.571432853,19.66617384,0,0.404669185,0,29.61326197,13.23253133,2.607954322,6.173870364,1.571432853,32.9888881,Fraser,92.42738931,0.082880914,1.488551939,0,0,0
10022,0,1.192268925,12.86053451,0,0.252491897,0,18.82241326,11.84792158,1.60999249,5.718709161,1.192268925,20.59936501,Fraser,54.78519893,0.181728978,1.010539947,0,0,0
10023,0,1.666227752,29.65095731,0,0.487478159,0,30.96376948,21.92813133,2.503633924,2.756979998,1.701810633,12.63172409,Fraser,96.28131669,0.052573855,1.613653896,0,0,0.035582881
10024,0,2.79068E-06,0.000829932,0,0,0,0.000944895,0,0.000114964,0.010295458,2.79068E-06,0.000471474,Fraser,80.84339662,0,2.79068E-06,0,0,0
